해역,정선,정점,정선-정점,위도(˚N),경도(˚E),관측일시(KST),관측수심(m),수온(℃),"수온
QC Flag",염분(psu),"염분
QC Flag",용존산소(ml/L),"용존산소
QC Flag",QC Level,"인산염인 
(ug-at/L)","아질산질소
(ug-at/L)","질산질소
(ug-at/L)","규산규소
(ug-at/L)",PH,투명도(m),기압(hPa),조사선
남해,314,1,314-01,33.0,127.7,2015-12-20 22:20,0,19.1111,1,34.4948,1,5.06,1,1,0.21,0.6,3.03,5.45,,,1028.0,탐구 8
남해,314,2,314-02,33.0,127.4,2015-12-20 23:55,0,19.8362,1,34.3314,1,,1,1,,,,,,,1028.0,탐구 8
남해,314,3,314-03,33.0,127.1,2015-12-21 05:50,0,19.5498,1,34.4229,1,5.11,1,1,0.2,0.71,2.67,5.75,,,1027.0,탐구 8
남해,314,4,314-04,33.0,126.8,2015-12-21 07:20,0,19.7469,1,34.3863,1,,1,1,,,,,,,1027.0,탐구 8
남해,314,5,314-05,33.0,126.5,2015-12-21 08:55,0,19.1828,1,34.3196,1,5.23,1,1,0.21,0.69,2.97,6.39,,,1028.0,탐구 8
남해,314,6,314-06,33.0,126.2,2015-12-22 11:45,0,19.3271,1,34.308,1,,1,1,,,,,,,1030.0,탐구 8
남해,314,7,314-07,33.0,125.9,2015-12-22 13:20,0,18.0195,1,33.959,1,5.29,1,1,0.27,0.58,4.6,9.47,,,1029.0,탐구 8
남해,314,8,314-08,33.0,125.6,2015-12-22 14:50,0,18.018,1,33.8939,1,,1,1,,,,,,,1028.0,탐구 8
남해,314,9,314-09,33.0,125.3,2015-12-22 20:20,0,16.8734,1,33.4074,1,5.54,1,1,0.32,0.41,5.7,10.71,,,1027.0,탐구 8
남해,314,10,314-10,33.0,125.0,2015-12-22 21:45,0,16.8164,1,33.1703,1,,1,1,,,,,,,1027.0,탐구 8
남해,313,10,313-10,33.407,124.4,2015-12-23 01:05,0,15.0292,1,32.5356,1,,1,1,,,,,,,1025.0,탐구 8
남해,313,9,313-09,33.407,124.6,2015-12-23 02:05,0,15.2694,1,32.5458,1,5.49,1,1,0.5,0.27,9.14,15.18,,,1025.0,탐구 8
남해,313,8,313-08,33.407,124.8,2015-12-23 03:05,0,15.4865,1,32.6545,1,,1,1,,,,,,,1024.0,탐구 8
남해,313,7,313-07,33.407,125.0,2015-12-23 04:10,0,15.9806,1,33.0111,1,5.54,1,1,0.39,0.32,7.16,13.05,,,1024.0,탐구 8
남해,313,6,313-06,33.407,125.2,2015-12-23 05:15,0,15.4885,1,32.8876,1,,1,1,,,,,,,1023.0,탐구 8
남해,313,5,313-05,33.407,125.4,2015-12-23 06:20,0,16.3558,1,33.1759,1,5.34,1,1,0.35,0.33,6.49,11.8,,,1023.0,탐구 8
남해,313,4,313-04,33.407,125.6,2015-12-23 07:30,0,16.9269,1,33.5786,1,,1,1,,,,,,,1023.0,탐구 8
남해,313,3,313-03,33.407,125.8,2015-12-23 08:45,0,16.3184,1,33.434,1,5.2,1,1,0.4,0.45,6.71,11.7,,9.0,1024.0,탐구 8
남해,313,2,313-02,33.407,126.0,2015-12-23 09:50,0,15.9735,1,33.155,1,,1,1,,,,,,4.0,1024.0,탐구 8
남해,203,3,203-03,33.638000000000005,126.355,2015-12-23 11:50,0,16.5906,1,33.4228,1,5.29,1,1,0.4,0.47,7.18,11.48,,10.0,1024.0,탐구 8
남해,203,2,203-02,33.792,126.43799999999999,2015-12-23 12:55,0,16.2087,1,33.3961,1,,1,1,,,,,,10.0,1024.0,탐구 8
남해,203,1,203-01,33.943000000000005,126.523,2015-12-23 14:00,0,15.1025,1,33.3369,1,5.06,1,1,0.63,0.19,9.6,15.51,,4.0,1023.0,탐구 8
남해,203,0,203-00,34.033,126.56700000000001,2015-12-23 14:40,0,14.6267,1,33.4443,1,,1,1,,,,,,2.0,1023.0,탐구 8
동중국해,315,12,315-12,32.5,127.385,2016-02-02 22:25,0,17.2532,1,34.6375,1,5.9197,1,1,0.391,0.5073,4.8979,6.0877,,,1032.0,탐구 3
동중국해,315,13,315-13,32.5,127.085,2016-02-03 00:26,0,17.2398,1,34.6401,1,5.4616,1,1,1.5646,1.0121,39.1894,8.8898,,,1032.0,탐구 3
동중국해,315,14,315-14,32.5,126.8,2016-02-03 02:30,0,17.1224,1,34.6531,1,5.5005,1,1,0.6445,0.4846,8.8072,8.4445,,,1032.0,탐구 3
동중국해,315,15,315-15,32.5,126.5,2016-02-03 04:06,0,16.8802,1,34.6116,1,6.0741,1,1,0.4252,0.2242,3.966,6.8361,,,1033.0,탐구 3
동중국해,315,16,315-16,32.5,126.2,2016-02-03 06:10,0,16.4601,1,34.5226,1,,1,1,0.5770000000000001,0.1894,6.2374,10.2248,,,1033.0,탐구 3
동중국해,315,17,315-17,32.5,125.885,2016-02-03 07:45,0,15.9619,1,34.3425,1,6.1123,1,1,0.5478,0.1277,6.2195,10.1365,,6.0,1034.0,탐구 3
동중국해,315,18,315-18,32.5,125.5867,2016-02-03 09:30,0,15.0948,1,34.0608,1,6.4153,1,1,0.5362,0.1416,6.7425,8.5142,,3.5,1035.0,탐구 3
동중국해,315,19,315-19,32.5,125.2867,2016-02-03 11:10,0,13.8426,1,33.6153,1,6.7236,1,1,0.6239,0.1336,8.0742,12.707,,2.0,1035.0,탐구 3
동중국해,315,20,315-20,32.5,125.0,2016-02-03 13:00,0,12.9594,1,33.4289,1,6.3022,1,1,0.6008,0.1121,7.871,12.2747,,,1034.0,탐구 3
동중국해,315,21,315-21,32.5,124.5,2016-02-03 15:00,0,10.8694,1,32.8943,1,6.7198,1,1,0.6966,0.0954,10.0546,14.4613,,1.9,1035.0,탐구 3
동중국해,315,22,315-22,32.5,124.0,2016-02-03 16:50,0,9.9296,1,32.4894,1,6.9852,1,1,0.6567,0.0788,9.566,13.8636,,1.5,1034.0,탐구 3
동중국해,316,22,316-22,32.0,124.0,2016-02-03 19:45,0,9.0168,1,31.874000000000002,1,7.1439,1,1,0.4763,0.1003,7.1999,11.8359,,,1035.0,탐구 3
동중국해,316,21,316-21,32.0,124.5,2016-02-03 21:50,0,9.4755,1,32.1439,1,7.2734,1,1,0.7402,0.147,11.1026,15.9042,,,1035.0,탐구 3
동중국해,316,20,316-20,32.0,125.0,2016-02-03 23:50,0,11.6812,1,33.0166,1,6.7921,1,1,0.6277,0.1258,9.3624,12.7461,,,1035.0,탐구 3
동중국해,316,19,316-19,32.0,125.285,2016-02-04 01:23,0,12.842,1,33.2312,1,6.529,1,1,0.3705,0.06,4.1849,6.2142,,,1035.0,탐구 3
동중국해,316,18,316-18,32.0,125.585,2016-02-04 03:10,0,13.8944,1,33.5194,1,6.2965,1,1,0.4189,0.0674,5.5316,7.4776,,,1034.0,탐구 3
동중국해,316,17,316-17,32.0,125.885,2016-02-04 04:45,0,15.5333,1,34.1359,1,5.9572,1,1,0.5956,0.1074,6.449,10.0788,,,1033.0,탐구 3
동중국해,316,16,316-16,32.0,126.1833,2016-02-04 06:45,0,16.2258,1,34.3658,1,5.8737,1,1,0.5059,0.1498,6.2533,10.2731,,,1033.0,탐구 3
동중국해,316,15,316-15,32.0,126.4833,2016-02-04 08:15,0,16.7889,1,34.5834,1,5.8019,1,1,0.5952,0.10800000000000001,4.0003,6.2829999999999995,,5.0,1034.0,탐구 3
동중국해,316,14,316-14,32.0,126.7683,2016-02-04 10:30,0,16.8124,1,34.5101,1,5.7631,1,1,0.5746,0.2191,6.5675,9.9124,,9.0,1033.0,탐구 3
동중국해,316,13,316-13,32.0,127.0683,2016-02-04 12:05,0,17.0026,1,34.5372,1,5.5748,1,1,0.5718,0.2474,6.2125,11.1591,,17.0,1033.0,탐구 3
동중국해,316,12,316-12,32.0,127.37,2016-02-04 13:25,0,17.5226,1,34.6503,1,5.6891,1,1,0.3752,0.4599,3.9532,6.8529,,21.0,1031.0,탐구 3
동중국해,317,13,317-13,31.5,127.0683,2016-02-04 16:40,0,17.6001,1,34.580999999999996,1,5.4979,1,1,0.2359,0.193,3.7652,6.7878,,11.0,1030.0,탐구 3
동중국해,317,14,317-14,31.5,126.7683,2016-02-04 18:25,0,16.836,1,34.4,1,5.843,1,1,0.3987,0.0866,5.2546,8.1497,,,1030.0,탐구 3
동중국해,317,15,317-15,31.5,126.4833,2016-02-04 19:55,0,15.9556,1,34.094,1,5.9965,1,1,0.4277,0.0835,6.2595,11.5024,,,1031.0,탐구 3
동중국해,317,16,317-16,31.5,126.1833,2016-02-04 21:45,0,14.6912,1,33.6753,1,6.2576,1,1,0.4824,0.0671,7.2254,11.1572,,,1031.0,탐구 3
동중국해,317,17,317-17,31.5,125.885,2016-02-04 23:20,0,14.5481,1,33.6236,1,6.2989,1,1,0.4972,0.0755,7.5079,11.6011,,,1031.0,탐구 3
동중국해,317,18,317-18,31.5,125.585,2016-02-05 01:05,0,13.8352,1,33.5437,1,6.3381,1,1,0.4723,0.0496,6.8481,10.6782,,,1031.0,탐구 3
동중국해,317,19,317-19,31.5,125.285,2016-02-05 02:40,0,12.6221,1,33.222,1,6.5336,1,1,0.4091,0.0292,6.4239,9.8559,,,1031.0,탐구 3
동중국해,317,20,317-20,31.5,125.0,2016-02-05 04:30,0,10.0605,1,32.4304,1,7.1395,1,1,0.4959,0.0505,8.5627,13.1517,,,1031.0,탐구 3
동중국해,317,21,317-21,31.5,124.5,2016-02-05 06:15,0,9.7101,1,32.189,1,7.1808,1,1,0.41100000000000003,0.0084,4.798,7.4393,,,1031.0,탐구 3
동중국해,317,22,317-22,31.5,124.0,2016-02-05 07:20,0,9.5663,1,32.0639,1,7.138999999999999,1,1,0.5257,0.0565,10.0045,15.2715,,,1031.0,탐구 3
서해,307,3,307-03,36.9417,126.0,2016-02-17 13:30,0,3.5,1,32.1728,1,7.7804,1,1,0.6949,0.0887,7.9712,5.0601,,0.2,1028.0,탐구 8
서해,307,4,307-04,36.925,125.6283,2016-02-17 15:10,0,3.9943,1,32.2818,1,,1,1,,,,,,1.6,1029.0,탐구 8
서해,307,5,307-05,36.925,125.4167,2016-02-17 16:10,0,4.2238,1,32.330999999999996,1,7.591,1,1,0.2986,0.1528,4.9093,4.0719,,1.5,1029.0,탐구 8
서해,307,6,307-06,36.925,125.2083,2016-02-17 17:10,0,5.0891,1,32.4333,1,,1,1,,,,,,3.1,1028.0,탐구 8
동해,107,1,107-01,38.2033,128.6233,2016-02-19 07:27,0,5.2169,1,33.7648,1,7.8886,1,1,0.391,0.0242,0.3054,2.5483,,,1028.0,탐구 3
동해,107,2,107-02,38.21,128.7117,2016-02-19 07:58,0,5.8036,1,33.8884,1,7.6071,1,1,,,,,,12.1,1029.0,탐구 3
동해,107,3,107-03,38.21,128.8433,2016-02-19 09:01,0,6.3315,1,33.9614,1,7.6401,1,1,0.0847,0.028999999999999998,0.3493,2.3213,,13.0,1030.0,탐구 3
동해,107,4,107-04,38.21,129.0583,2016-02-19 10:26,0,7.8679,1,34.0535,1,7.3229999999999995,1,1,,,,,,10.6,1030.0,탐구 3
동해,107,5,107-05,38.21,129.3717,2016-02-19 12:09,0,8.3703,1,34.0508,1,7.1348,1,1,0.0272,0.0254,0.4223,2.0286,,10.6,1031.0,탐구 3
동해,107,6,107-06,38.21,129.685,2016-02-19 13:52,0,8.8733,1,34.0892,1,7.0689,1,1,,,,,,13.0,1031.0,탐구 3
동해,107,7,107-07,38.21,130.0,2016-02-19 15:33,0,6.8415,1,33.9758,1,7.5382,1,1,0.0151,0.0248,0.4056,2.5247,,11.3,1030.0,탐구 3
서해,307,7,307-07,36.925,125.0,2016-02-19 18:10,0,5.6002,1,32.5145,1,7.3433,1,1,0.3173,0.0558,6.4233,3.6285,,6.0,1030.0,탐구 8
서해,307,8,307-08,36.925,124.7917,2016-02-19 19:00,0,5.893,1,32.5347,1,,1,1,,,,,,,1031.0,탐구 8
서해,307,9,307-09,36.925,124.58,2016-02-19 20:00,0,6.3179,1,32.4888,1,7.1102,1,1,0.3472,0.2978,8.8461,5.6605,,,1031.0,탐구 8
서해,307,10,307-10,36.925,124.3717,2016-02-19 21:20,0,6.2177,1,32.4336,1,7.0228,1,1,,,,,,,1031.0,탐구 8
동해,106,11,106-11,37.895,131.2517,2016-02-19 21:26,0,8.1013,2,34.0553,2,7.2397,2,0,0.1534,0.0278,0.2074,2.7157,,,1032.0,탐구 3
동해,106,10,106-10,37.895,130.9417,2016-02-19 23:18,0,7.4343,1,34.027,1,7.4666,1,1,,,,,,,1032.0,탐구 3
서해,308,10,308-10,36.33,124.3833,2016-02-20 00:40,0,6.8439,1,32.5327,1,6.8188,1,1,,,,,,,1031.0,탐구 8
동해,106,9,106-09,37.895,130.6283,2016-02-20 01:13,0,6.0956,1,33.9409,1,7.6238,1,1,0.0134,0.0302,0.3015,4.9805,,,1032.0,탐구 3
동해,106,8,106-08,37.895,130.315,2016-02-20 03:05,0,9.7881,1,34.1127,1,6.8904,1,1,,,,,,,1031.0,탐구 3
동해,106,7,106-07,37.895,130.0,2016-02-20 04:52,0,8.5875,1,34.0774,1,7.0693,1,1,0.0121,0.0296,0.6338,1.7399,,,1030.0,탐구 3
동해,106,6,106-06,37.895,129.6883,2016-02-20 06:41,0,8.859,1,34.0868,1,7.0375,1,1,,,,,,,1029.0,탐구 3
동해,106,5,106-05,37.895,129.3683,2016-02-20 08:28,0,8.9224,1,33.7,1,7.1448,1,1,0.0193,0.0284,0.3261,2.0522,,,1030.0,탐구 3
동해,106,4,106-04,37.895,129.0633,2016-02-20 10:13,0,8.4857,1,34.0703,1,7.1493,1,1,,,,,,13.0,1030.0,탐구 3
동해,106,3,106-03,37.895,128.9533,2016-02-20 11:10,0,7.6759,1,34.0556,1,7.4049,1,1,0.0125,0.0266,0.1208,1.5807,,7.8,1030.0,탐구 3
동해,106,2,106-02,37.895,128.875,2016-02-20 11:47,0,6.3326,1,33.907,1,7.5492,1,1,,,,,,7.0,1029.0,탐구 3
동해,105,0,105-00,37.5533,129.15,2016-02-21 21:24,0,7.593,1,34.0345,1,7.3033,1,1,,,,,,,1035.0,탐구 3
동해,105,3,105-03,37.5533,129.1717,2016-02-21 21:38,0,8.3592,1,34.0939,1,7.1295,1,1,0.0187,0.0453,0.2279,2.1015,,,1035.0,탐구 3
동해,105,4,105-04,37.5533,129.2583,2016-02-21 22:09,0,7.7316,1,34.0438,1,7.3501,1,1,,,,,,,1035.0,탐구 3
동해,105,5,105-05,37.5533,129.3767,2016-02-21 22:56,0,7.7818,1,34.0566,1,7.3899,1,1,0.0126,0.028999999999999998,0.1878,1.9156,,,1036.0,탐구 3
동해,105,6,105-06,37.5533,129.6883,2016-02-22 00:31,0,9.8556,1,34.1296,1,6.9366,1,1,,,,,,,1036.0,탐구 3
서해,308,9,308-09,36.33,124.585,2016-02-22 00:40,0,6.6636,1,32.5374,1,7.1685,1,1,0.5604,0.14,9.1598,6.0419,,,1036.0,탐구 8
서해,308,8,308-08,36.33,124.7917,2016-02-22 01:50,0,6.5753,1,32.5469,1,,1,1,,,,,,,1036.0,탐구 8
동해,105,7,105-07,37.5533,130.0,2016-02-22 02:26,0,10.9066,1,34.1264,1,6.7259,1,1,0.0133,0.0278,0.4069,4.888,,,1037.0,탐구 3
서해,308,7,308-07,36.33,125.0,2016-02-22 02:50,0,6.1173,1,32.5445,1,6.7896,1,1,0.5684,0.1507,8.6271,6.5551,,,1036.0,탐구 8
서해,308,6,308-06,36.33,125.2067,2016-02-22 03:50,0,6.018,1,32.5444,1,,1,1,,,,,,,1035.0,탐구 8
동해,105,8,105-08,37.5533,130.3117,2016-02-22 04:06,0,11.1304,1,34.1188,1,6.6676,1,1,,,,,,,1036.0,탐구 3
서해,308,5,308-05,36.33,125.4217,2016-02-22 05:00,0,5.5323,1,32.4583,1,7.3725,1,1,1.0158,0.0935,5.0314,5.6872,,,1035.0,탐구 8
동해,105,9,105-09,37.5533,130.625,2016-02-22 05:48,0,10.4999,1,34.1045,1,6.768,1,1,0.0011,0.0177,0.5413,4.0566,,,1036.0,탐구 3
서해,308,4,308-04,36.33,125.6167,2016-02-22 06:30,0,4.9565,1,32.3654,1,,1,1,,,,,,,1034.0,탐구 8
동해,105,10,105-10,37.5533,130.9317,2016-02-22 07:26,0,10.8449,1,34.0954,1,6.6486,1,1,,,,,,,1036.0,탐구 3
서해,308,3,308-03,36.33,125.833,2016-02-22 07:50,0,5.8466,1,32.4759,1,7.1393,1,1,0.6969,0.0703,8.6224,5.9105,,2.0,1034.0,탐구 8
서해,308,2,308-02,36.33,126.0383,2016-02-22 09:00,0,4.6832,1,32.2833,1,,1,1,,,,,,0.6,1034.0,탐구 8
동해,105,11,105-11,37.5533,131.2433,2016-02-22 09:18,0,10.9486,1,34.0954,1,6.666,1,1,0.0115,0.0142,0.4649,5.648,,14.7,1036.0,탐구 3
서해,308,1,308-01,36.33,126.24,2016-02-22 10:10,0,4.5280000000000005,1,32.2779,1,7.2705,1,1,0.9258,0.3792,11.7452,7.8375,,0.4,1034.0,탐구 8
동해,105,12,105-12,37.5533,131.5633,2016-02-22 11:04,0,7.9739,1,34.0535,1,7.3103,1,1,,,,,,9.2,1036.0,탐구 3
서해,309,1,309-01,35.855,126.245,2016-02-22 11:20,0,4.8375,1,32.3089,1,7.1539,1,1,0.34700000000000003,0.0924,7.9066,5.745,,0.5,1034.0,탐구 8
서해,309,2,309-02,35.855,126.03299999999999,2016-02-22 12:40,0,5.7001,1,32.4079,1,,1,1,,,,,,1.7,1034.0,탐구 8
동해,105,13,105-13,37.5533,131.87,2016-02-22 12:43,0,10.2264,1,34.1086,1,6.9495,1,1,0.0137,0.0154,0.6174,6.1032,,14.7,1036.0,탐구 3
서해,309,3,309-03,35.855,125.8217,2016-02-22 14:00,0,6.5876,1,32.535,1,7.2559,1,1,0.4219,0.0884,5.608,5.3309,,5.6,1032.0,탐구 8
동해,105,14,105-14,37.5533,132.1867,2016-02-22 14:22,0,10.0091,1,34.1189,1,6.8499,1,1,,,,,,16.5,1034.0,탐구 3
서해,309,4,309-04,35.855,125.6167,2016-02-22 15:00,0,6.8782,1,32.5536,1,,1,1,,,,,,7.0,1032.0,탐구 8
서해,309,5,309-05,35.855,125.4067,2016-02-22 16:10,0,6.7306,1,32.5589,1,6.9499,1,1,0.3218,0.0601,4.6369,5.3389,,5.9,1032.0,탐구 8
서해,309,6,309-06,35.855,125.205,2016-02-22 17:00,0,6.6757,1,32.5715,1,,1,1,,,,,,7.0,1031.0,탐구 8
동해,104,14,104-14,37.0567,132.1933,2016-02-22 17:12,0,10.3735,1,34.1043,1,6.8251,1,1,,,,,,,1033.0,탐구 3
서해,309,7,309-07,35.855,125.0,2016-02-22 18:20,0,6.9076,1,32.5988,1,6.8916,1,1,0.8442,0.1041,11.860999999999999,9.6292,,4.0,1031.0,탐구 8
동해,104,13,104-13,37.0567,131.8767,2016-02-22 19:00,0,10.7669,1,34.0933,1,7.3611,1,1,0.0178,0.0142,0.1991,4.274,,,1034.0,탐구 3
서해,309,8,309-08,35.855,124.7967,2016-02-22 19:20,0,6.8649,1,32.617,1,,1,1,,,,,,,1031.0,탐구 8
서해,309,9,309-09,35.855,124.585,2016-02-22 20:30,0,6.9844,1,32.6031,1,6.8916,1,1,0.5004,0.0892,5.3143,5.3392,,,1032.0,탐구 8
동해,104,12,104-12,37.0567,131.5633,2016-02-22 20:47,0,10.8555,1,34.0894,1,6.7332,1,1,,,,,,,1035.0,탐구 3
서해,309,10,309-10,35.855,124.38,2016-02-22 21:40,0,7.0715,1,32.5771,1,6.9645,1,1,,,,,,,1032.0,탐구 8
동해,104,11,104-11,37.0567,131.255,2016-02-22 22:35,0,11.1666,1,34.0792,1,6.614,1,1,0.016,0.0142,0.2486,4.7874,,,1035.0,탐구 3
서해,310,10,310-10,35.335,124.3917,2016-02-23 00:30,0,7.5909,1,32.6659,1,6.7605,1,1,,,,,,,1033.0,탐구 8
동해,104,10,104-10,37.0567,130.94,2016-02-23 00:37,0,11.097000000000001,1,34.0787,1,6.6576,1,1,,,,,,,1032.0,탐구 3
서해,310,9,310-09,35.335,124.5933,2016-02-23 01:30,0,7.2287,1,32.616,1,6.5565,1,1,0.5433,0.0484,7.7512,5.1299,,,1033.0,탐구 8
서해,310,8,310-08,35.335,124.7983,2016-02-23 02:30,0,7.3696,1,32.6316,1,,1,1,,,,,,,1033.0,탐구 8
동해,104,9,104-09,37.0567,130.6267,2016-02-23 02:34,0,11.3011,1,34.0771,1,6.5635,1,1,0.0149,0.0146,0.1997,4.2076,,,1032.0,탐구 3
서해,310,7,310-07,35.335,125.0,2016-02-23 03:30,0,7.3986,1,32.6265,1,6.7022,1,1,0.8032,0.0275,9.3232,5.3536,,,1033.0,탐구 8
동해,104,8,104-08,37.0567,130.3117,2016-02-23 04:29,0,11.1396,1,34.0729,1,6.6043,1,1,,,,,,,1030.0,탐구 3
서해,310,6,310-06,35.335,125.2017,2016-02-23 04:30,0,7.3945,1,32.59,1,,1,1,,,,,,,1033.0,탐구 8
서해,310,5,310-05,35.335,125.4067,2016-02-23 05:40,0,7.4137,1,32.5534,1,6.7605,1,1,0.8541,0.0459,6.8928,4.1272,,,1032.0,탐구 8
동해,104,7,104-07,37.0567,130.0,2016-02-23 06:23,0,10.8104,1,34.0842,1,6.7465,1,1,0.0184,0.0165,0.2716,5.8388,,,1031.0,탐구 3
서해,310,4,310-04,35.335,125.6083,2016-02-23 06:50,0,7.2253,1,32.5213,1,,1,1,,,,,,,1032.0,탐구 8
동해,104,6,104-06,37.0567,129.7933,2016-02-23 07:47,0,10.7948,1,34.1069,1,6.7010000000000005,1,1,,,,,,,1031.0,탐구 3
서해,310,3,310-03,35.335,125.8217,2016-02-23 08:00,0,5.9648,1,32.4425,1,6.6585,1,1,0.9471,0.1009,8.2954,14.7799,,0.5,1032.0,탐구 8
동해,104,5,104-05,37.0567,129.56,2016-02-23 09:16,0,11.0161,1,34.1847,1,6.7688,1,1,0.1031,0.0177,0.1734,1.2658,,14.0,1032.0,탐구 3
동해,104,4,104-04,37.0567,129.48,2016-02-23 09:55,0,10.3143,1,34.1615,1,6.9119,1,1,0.0106,0.015,0.0325,1.9282,,12.3,1031.0,탐구 3
동해,104,0,104-00,37.0567,129.46,2016-02-23 10:11,0,10.0953,1,34.1484,1,6.9595,1,1,,,,,,11.3,1031.0,탐구 3
서해,311,4,311-04,34.7167,125.7317,2016-02-23 11:10,0,5.2567,1,32.3322,1,,1,1,,,,,,0.3,1033.0,탐구 8
서해,311,5,311-05,34.7167,125.5317,2016-02-23 12:10,0,7.0864,1,32.4823,1,7.0519,1,1,0.8567,0.0536,9.9383,9.6202,,0.3,1033.0,탐구 8
서해,311,6,311-06,34.7167,125.3233,2016-02-25 11:15,0,6.956,1,32.4822,1,,1,1,,,,,,0.7,1039.0,탐구 8
서해,311,7,311-07,34.7167,125.0,2016-02-25 13:00,0,7.7949,1,32.5793,1,6.9499,1,1,0.9952,0.1228,10.8918,6.7454,,1.2,1038.0,탐구 8
서해,311,8,311-08,34.7167,124.7983,2016-02-25 14:00,0,8.0981,1,32.6455,1,,1,1,,,,,,1.6,1038.0,탐구 8
서해,311,9,311-09,34.7167,124.5967,2016-02-25 15:00,0,8.5719,1,32.6754,1,6.8479,1,1,0.4993,0.0236,6.6796,6.0859,,2.5,1037.0,탐구 8
서해,311,10,311-10,34.7167,124.39,2016-02-25 16:00,0,8.4008,1,32.6202,1,6.7168,1,1,,,,,,2.6,1037.0,탐구 8
서해,312,10,312-10,34.0917,124.4,2016-02-25 19:20,0,9.0095,1,32.9888,1,6.7314,1,1,,,,,,,1037.0,탐구 8
서해,312,9,312-09,34.0917,124.6,2016-02-25 20:25,0,8.6335,1,32.7688,1,6.7459,1,1,0.5936,0.0681,4.6318,6.4596,,,1037.0,탐구 8
서해,312,8,312-08,34.0917,124.8,2016-02-25 21:30,0,8.794,1,32.9836,1,,1,1,,,,,,,1037.0,탐구 8
서해,312,7,312-07,34.0917,125.0,2016-02-25 22:35,0,9.9419,1,33.3197,1,6.337999999999999,1,1,0.593,0.0391,5.3837,5.7461,,,1037.0,탐구 8
서해,312,6,312-06,34.0683,125.3,2016-02-26 00:10,0,7.1919,1,32.6089,1,,1,1,,,,,,,1037.0,탐구 8
서해,312,5,312-05,34.0433,125.5,2016-02-26 01:20,0,8.6713,1,33.0716,1,6.5711,1,1,1.0947,0.0024,6.0151,6.2558,,,1037.0,탐구 8
서해,312,4,312-04,34.0217,125.7,2016-02-26 02:20,0,8.5635,1,33.0548,1,,1,1,,,,,,,1036.0,탐구 8
서해,312,3,312-03,33.9967,125.9,2016-02-26 03:20,0,12.0749,1,33.9344,1,6.0466,1,1,0.3437,0.0778,2.9439,4.8907,,,1036.0,탐구 8
서해,312,2,312-02,33.975,126.1,2016-02-26 04:20,0,12.7904,1,34.1563,1,,1,1,,,,,,,1035.0,탐구 8
동해,103,0,103-00,36.505,129.4833,2016-02-26 10:51,0,10.5498,1,34.1595,1,6.807,1,1,,,,,,12.0,1035.0,탐구 3
동해,103,4,103-04,36.505,129.5017,2016-02-26 11:08,0,10.7627,1,34.1886,1,6.7361,1,1,,,,,,10.6,1035.0,탐구 3
동해,103,5,103-05,36.505,129.59,2016-02-26 11:44,0,11.5032,1,34.2546,1,6.6789,1,1,0.0149,0.0146,0.1825,5.5255,,10.6,1035.0,탐구 3
동해,103,6,103-06,36.505,129.7883,2016-02-26 12:49,0,10.715,1,34.1243,1,6.7503,1,1,,,,,,13.4,1034.0,탐구 3
동해,103,7,103-07,36.505,130.0,2016-02-26 13:51,0,11.8806,1,34.2617,1,6.5687,1,1,0.0137,0.0131,0.4681,7.9559,,13.0,1033.0,탐구 3
동해,103,8,103-08,36.505,130.3117,2016-02-26 15:38,0,10.6788,1,34.0977,1,6.7833,1,1,,,,,,13.0,1031.0,탐구 3
동해,103,9,103-09,36.505,130.6217,2016-02-26 17:29,0,10.8967,1,34.0716,1,6.7544,1,1,0.0191,0.0112,0.374,3.585,,,1032.0,탐구 3
동해,103,10,103-10,36.505,130.9267,2016-02-26 22:36,0,10.883,1,34.0884,1,6.6979,1,1,,,,,,,1035.0,탐구 3
동해,103,11,103-11,36.505,131.233,2016-02-27 00:23,0,10.6106,1,34.1184,1,6.8763,1,1,0.1271,0.0112,0.4053,5.2213,,,1032.0,탐구 3
동해,102,10,102-10,36.0767,130.9183,2016-02-27 03:31,0,12.8265,1,34.3463,1,6.3635,1,1,,,,,,,1030.0,탐구 3
동해,102,9,102-09,36.0767,130.615,2016-02-27 05:36,0,12.3506,1,34.246,1,6.4749,1,1,0.01,0.017,0.4464,4.0703,,,1027.0,탐구 3
동해,102,8,102-08,36.0767,130.3067,2016-02-27 07:39,0,11.3358,1,34.1709,1,6.672000000000001,1,1,,,,,,,1029.0,탐구 3
동해,102,7,102-07,36.0767,130.0,2016-02-27 09:45,0,11.5393,1,34.2484,1,6.6406,1,1,0.01,0.0244,0.4928,7.2198,,12.1,1029.0,탐구 3
동해,102,6,102-06,36.0767,129.7967,2016-02-27 11:15,0,10.8728,1,34.1689,1,6.7263,1,1,,,,,,11.0,1030.0,탐구 3
동해,102,5,102-05,36.0767,129.6883,2016-02-27 12:19,0,10.9628,1,34.1429,1,6.6487,1,1,0.01,0.0223,0.1919,7.6504,,8.7,1029.0,탐구 3
동해,102,4,102-04,36.0767,129.615,2016-02-27 12:54,0,10.6328,1,34.1638,1,6.7421,1,1,0.01,0.0196,0.3284,1.7716,,7.8,1029.0,탐구 3
동해,102,0,102-00,36.0767,129.5883,2016-02-27 13:09,0,10.5922,1,34.1643,1,6.7751,1,1,,,,,,7.1,1029.0,탐구 3
동해,209,0,209-00,35.795,129.5317,2016-02-28 00:46,0,11.7813,1,34.1704,1,6.5362,1,1,,,,,,,1031.0,탐구 3
